,id,apelido,ult_pontuacao,scout,posicao,clube,status,em_casa
0,50294,Guilherme,0.0,"{'CA': 2, 'FC': 4, 'FS': 3, 'PE': 6, 'RB': 2}",mei,FLU,Nulo,0
1,37614,Evandro,2.1,"{'A': 2, 'CV': 1, 'FC': 12, 'FD': 1, 'FF': 1, 'FS': 6, 'PE': 12, 'RB': 6}",mei,SAN,Provável,1
2,37246,Ney Franco,6.3,{},tec,GOI,Provável,1
3,50284,Wilson,0.7,"{'DD': 8, 'FS': 1, 'GS': 9, 'PE': 2}",gol,ATL,Dúvida,0
4,50313,Elicarlos,1.2,"{'CA': 4, 'FC': 18, 'FD': 2, 'FF': 7, 'FS': 14, 'PE': 19, 'RB': 12}",mei,CHA,Provável,0
5,37656,Fábio,7.0,"{'CA': 2, 'DD': 27, 'DP': 2, 'FS': 3, 'GS': 27, 'PE': 9, 'SG': 7}",gol,CRU,Provável,1
6,37655,Rafael Moura,0.2,"{'CA': 1, 'FC': 24, 'FD': 2, 'FF': 4, 'FS': 13, 'I': 1, 'PE': 12, 'RB': 4}",ata,GOI,Provável,1
7,50293,Ramires,0.0,"{'FC': 2, 'FF': 1, 'FS': 2, 'PE': 1, 'RB': 2}",mei,PAL,Contundido,1
8,50301,Everton,0.0,"{'A': 2, 'CA': 3, 'FC': 32, 'FD': 3, 'FF': 3, 'FS': 22, 'G': 1, 'I': 7, 'PE': 31, 'RB': 18}",mei,SAO,Contundido,0
9,37657,Edu Dracena,0.0,"{'FC': 3, 'FD': 1, 'FF': 3, 'FS': 2, 'PE': 1, 'RB': 4, 'SG': 2}",zag,PAL,Nulo,1
10,37646,Betão,0.9,"{'CA': 5, 'CV': 1, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 21, 'PE': 43, 'RB': 29, 'SG': 6}",zag,AVA,Provável,1
11,37281,Mano Menezes,6.11,{},tec,PAL,Provável,1
12,50324,Hudson,0.0,"{'A': 1, 'CA': 3, 'FC': 25, 'FD': 4, 'FF': 1, 'FS': 10, 'G': 1, 'I': 1, 'PE': 18, 'RB': 22}",mei,SAO,Nulo,0
13,50328,Marcelo Oliveira,0.0,{},zag,GRE,Contundido,1
14,50317,David Braz,-0.1,"{'FC': 8, 'FD': 2, 'FF': 7, 'FS': 1, 'G': 2, 'PE': 14, 'RB': 16, 'SG': 4}",zag,GRE,Dúvida,1
15,50407,Marquinho,0.0,"{'FC': 9, 'FD': 2, 'FF': 1, 'FS': 3, 'I': 1, 'PE': 6, 'RB': 6}",mei,VAS,Nulo,1
16,50645,Eduardo,0.0,"{'A': 1, 'CA': 2, 'FC': 17, 'FS': 19, 'PE': 46, 'RB': 20, 'SG': 4}",lat,CHA,Contundido,0
17,51042,Apodi,0.0,"{'A': 1, 'CA': 3, 'FC': 36, 'FD': 8, 'FF': 8, 'FS': 27, 'G': 3, 'I': 5, 'PE': 41, 'RB': 10, 'SG': 7}",lat,CSA,Dúvida,1
18,51194,Rafael Pereira,-2.0,"{'CA': 3, 'FC': 2, 'FS': 3, 'G': 1, 'PE': 14, 'RB': 6}",zag,CHA,Suspenso,0
19,51415,Roger Carvalho,0.0,"{'FC': 5, 'FF': 3, 'FS': 3, 'PE': 24, 'RB': 5, 'SG': 2}",zag,FOR,Contundido,1
20,50408,Breno,0.0,{},zag,VAS,Nulo,1
21,50459,Léo,0.0,"{'CA': 1, 'FC': 16, 'FS': 4, 'PE': 15, 'RB': 15, 'SG': 3}",zag,CRU,Contundido,1
22,50877,Pedro Ken,0.0,"{'CA': 2, 'FC': 9, 'FS': 11, 'PE': 6, 'RB': 8}",mei,CEA,Nulo,0
23,51495,Tiago Alves,9.8,"{'A': 1, 'CA': 1, 'FC': 12, 'FD': 1, 'FF': 2, 'FS': 2, 'FT': 1, 'G': 1, 'I': 2, 'PE': 27, 'RB': 12, 'SG': 4}",zag,CEA,Dúvida,0
24,51549,Adalberto,-2.8,"{'CA': 1, 'FC': 1, 'PE': 1}",zag,FOR,Nulo,1
25,52618,Anderson Martins,0.0,"{'CA': 5, 'FC': 12, 'FS': 1, 'PE': 12, 'RB': 13, 'SG': 4}",zag,SAO,Nulo,0
26,51413,Walter,0.0,"{'DD': 7, 'FS': 1, 'GS': 1, 'PE': 2, 'SG': 2}",gol,COR,Nulo,0
27,51772,Everton Ribeiro,-1.3,"{'A': 5, 'CA': 3, 'FC': 20, 'FD': 8, 'FF': 12, 'FS': 41, 'G': 1, 'I': 1, 'PE': 62, 'RB': 29}",mei,FLA,Suspenso,0
28,54395,Elias,1.2,"{'A': 1, 'CA': 2, 'CV': 1, 'FC': 24, 'FD': 5, 'FF': 4, 'FS': 14, 'FT': 1, 'G': 1, 'PE': 58, 'RB': 25}",mei,ATL,Provável,0
29,52674,Gilson,5.0,"{'A': 1, 'CA': 3, 'CV': 2, 'FC': 20, 'FF': 1, 'FS': 16, 'PE': 37, 'RB': 19, 'SG': 5}",lat,BOT,Dúvida,0
30,52558,Bruno César,0.0,"{'CA': 1, 'FC': 5, 'FF': 1, 'FS': 12, 'G': 2, 'I': 1, 'PE': 10, 'PP': 1, 'RB': 1}",mei,VAS,Nulo,1
31,52950,Victor,0.0,"{'CA': 1, 'DD': 17, 'GS': 11, 'PE': 7, 'SG': 1}",gol,ATL,Nulo,0
32,52190,Ralf,0.0,"{'CA': 1, 'FC': 17, 'FD': 1, 'FF': 1, 'FS': 24, 'FT': 1, 'G': 1, 'PE': 19, 'RB': 39}",mei,COR,Nulo,0
33,52253,Réver,4.2,"{'A': 1, 'CA': 1, 'FC': 3, 'FD': 4, 'FF': 7, 'FS': 11, 'FT': 2, 'I': 1, 'PE': 25, 'RB': 30, 'SG': 3}",zag,ATL,Provável,0
34,37673,Alecsandro,-0.8,"{'CA': 1, 'FC': 16, 'FD': 5, 'FF': 9, 'FS': 6, 'G': 1, 'I': 4, 'PE': 14, 'PP': 1, 'RB': 3}",ata,CSA,Provável,1
35,60819,Dedé,11.5,"{'CA': 2, 'FC': 13, 'FD': 4, 'FF': 6, 'FS': 19, 'G': 3, 'PE': 42, 'RB': 26, 'SG': 7}",zag,CRU,Provável,1
36,61188,Gilberto,7.9,"{'A': 3, 'FC': 20, 'FD': 9, 'FF': 20, 'FS': 12, 'FT': 2, 'G': 11, 'I': 6, 'PE': 26, 'RB': 18}",ata,BAH,Provável,0
37,37688,Cícero,0.0,"{'A': 1, 'CA': 6, 'FC': 15, 'FD': 5, 'FF': 9, 'FS': 48, 'G': 3, 'I': 4, 'PE': 34, 'RB': 24}",mei,BOT,Provável,0
38,60791,Derley,0.0,"{'CA': 1, 'FC': 1, 'RB': 1}",mei,FOR,Nulo,1
39,60852,Uendel,0.0,"{'CA': 1, 'FC': 13, 'FD': 2, 'FF': 4, 'FS': 4, 'I': 4, 'PE': 28, 'RB': 18, 'SG': 3}",lat,INT,Nulo,0
40,37694,Henrique,5.8,"{'CA': 3, 'FC': 29, 'FD': 3, 'FF': 10, 'FS': 33, 'I': 1, 'PE': 28, 'RB': 43}",mei,CRU,Provável,1
41,60969,Patric,-1.5,"{'A': 1, 'CA': 3, 'FC': 25, 'FD': 3, 'FF': 7, 'FS': 5, 'PE': 39, 'RB': 14, 'SG': 3}",lat,ATL,Dúvida,0
42,37788,Marcelo Boeck,7.0,"{'CA': 1, 'DD': 15, 'FS': 1, 'GS': 10, 'PE': 3, 'SG': 2}",gol,FOR,Provável,1
43,37701,Léo Moura,0.0,"{'A': 1, 'FC': 3, 'FF': 1, 'FS': 9, 'PE': 34, 'RB': 7, 'SG': 3}",lat,GRE,Dúvida,1
44,62974,Werley,0.0,"{'FC': 5, 'FD': 3, 'FS': 1, 'GC': 1, 'I': 3, 'PE': 5, 'RB': 1}",zag,VAS,Nulo,1
45,63172,Paulão,3.2,"{'FC': 1, 'FD': 1, 'FS': 1, 'PE': 2, 'RB': 3, 'SG': 1}",zag,FOR,Nulo,1
46,38001,Anderson,0.0,"{'DD': 1, 'GS': 2}",gol,BAH,Nulo,0
47,63110,Alan Ruschel,0.0,"{'CA': 4, 'FC': 19, 'FD': 2, 'FF': 1, 'FS': 15, 'G': 1, 'PE': 9, 'RB': 6, 'SG': 2}",lat,GOI,Nulo,1
48,63194,Carlinhos,-0.9,"{'A': 2, 'CA': 4, 'CV': 1, 'FC': 40, 'FD': 4, 'FF': 7, 'FS': 15, 'G': 1, 'I': 1, 'PE': 44, 'RB': 39, 'SG': 3}",lat,FOR,Provável,1
49,62977,Ganso,0.0,"{'CA': 6, 'FC': 18, 'FD': 7, 'FF': 12, 'FS': 20, 'G': 2, 'PE': 58, 'RB': 18}",mei,FLU,Provável,0
50,63178,Didira,0.0,"{'CA': 3, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 14, 'PE': 21, 'RB': 17}",mei,CSA,Contundido,1
51,63219,Luan,7.2,"{'A': 1, 'CA': 4, 'FC': 26, 'FD': 4, 'FF': 13, 'FS': 31, 'G': 1, 'I': 1, 'PE': 48, 'PP': 1, 'RB': 34}",mei,ATL,Provável,0
52,63082,Rodolfo,0.0,"{'DD': 7, 'FS': 1, 'GS': 12, 'PE': 5}",gol,FLU,Suspenso,0
53,63013,Marcos Rocha,12.3,"{'A': 1, 'CA': 2, 'FC': 29, 'FD': 1, 'FF': 4, 'FS': 23, 'G': 1, 'I': 1, 'PE': 58, 'RB': 54, 'SG': 6}",lat,PAL,Provável,1
54,63128,Douglas,0.4,"{'CA': 5, 'FC': 18, 'FF': 5, 'FS': 3, 'PE': 12, 'RB': 7, 'SG': 2}",zag,CHA,Provável,0
55,63354,Rodrigo Moledo,0.0,"{'CA': 1, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 2, 'G': 1, 'PE': 5, 'RB': 12, 'SG': 3}",zag,INT,Contundido,0
56,68690,André,5.2,"{'A': 2, 'CA': 2, 'FC': 16, 'FD': 5, 'FF': 5, 'FS': 17, 'FT': 1, 'G': 2, 'I': 4, 'PE': 17, 'PP': 1, 'RB': 9}",ata,GRE,Provável,1
57,37798,Rafael Sobis,0.0,"{'A': 3, 'CA': 4, 'FC': 12, 'FD': 16, 'FF': 15, 'FS': 10, 'G': 2, 'PE': 20, 'RB': 10}",ata,INT,Contundido,0
58,63422,Jucilei,0.0,{},mei,SAO,Nulo,0
59,71162,Vinícius,1.7,"{'A': 2, 'CA': 2, 'FC': 10, 'FD': 10, 'FF': 12, 'FS': 15, 'FT': 1, 'G': 2, 'I': 1, 'PE': 53, 'RB': 12}",mei,ATL,Nulo,0
60,68696,Bergson,11.5,"{'CA': 1, 'FC': 12, 'FD': 10, 'FF': 11, 'FS': 16, 'G': 1, 'I': 6, 'PE': 13, 'RB': 4}",ata,CEA,Nulo,0
61,68698,Bruno Silva,-0.3,"{'CA': 3, 'FC': 18, 'FD': 2, 'FF': 2, 'FS': 13, 'I': 1, 'PE': 19, 'RB': 20}",mei,INT,Nulo,0
62,68727,Dodô,0.0,"{'CA': 1, 'FC': 16, 'FD': 3, 'FF': 2, 'FS': 5, 'FT': 1, 'I': 1, 'PE': 29, 'RB': 16, 'SG': 4}",lat,CRU,Nulo,1
63,71233,Guarín,0.0,{},mei,VAS,Nulo,1
64,71604,Fábio Sanches,5.0,"{'CA': 1, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 13, 'G': 1, 'PE': 16, 'RB': 12, 'SG': 5}",zag,GOI,Provável,1
65,79702,Antônio Carlos ,0.0,"{'CA': 2, 'FC': 7, 'FS': 2, 'PE': 8, 'RB': 6, 'SG': 3}",zag,PAL,Nulo,1
66,71571,Fernando Miguel,5.0,"{'CA': 1, 'DD': 19, 'FS': 2, 'GS': 15, 'PE': 7, 'SG': 6}",gol,VAS,Provável,1
67,63289,Edenílson,1.7,"{'A': 1, 'CA': 4, 'FC': 16, 'FD': 4, 'FF': 2, 'FS': 17, 'G': 5, 'PE': 36, 'RB': 17}",mei,INT,Provável,0
68,71479,Lucho González,-0.3,"{'CA': 1, 'FC': 16, 'FD': 2, 'FF': 6, 'FS': 3, 'G': 1, 'PE': 19, 'RB': 4}",mei,ATL,Dúvida,0
69,68773,Henrique Almeida,4.8,"{'CA': 1, 'FC': 4, 'FD': 3, 'FF': 8, 'FS': 5, 'PE': 3, 'RB': 5}",ata,CHA,Nulo,0
70,68770,Camacho,0.0,"{'FC': 1, 'FS': 1, 'PE': 1, 'RB': 1}",mei,ATL,Suspenso,0
71,79887,Fabiano,0.0,{},lat,PAL,Nulo,1
72,68808,Nino Paraíba,0.0,"{'A': 4, 'CA': 4, 'FC': 22, 'FD': 7, 'FF': 5, 'FS': 25, 'FT': 1, 'G': 2, 'PE': 45, 'RB': 27, 'SG': 10}",lat,BAH,Contundido,0
73,82407,Chico,0.0,"{'CA': 1, 'FC': 14, 'FD': 1, 'FF': 1, 'FS': 8, 'PE': 7, 'RB': 6}",mei,CEA,Nulo,0
74,68821,Rafael Galhardo,10.4,"{'A': 2, 'FC': 6, 'FD': 3, 'FF': 2, 'FS': 5, 'G': 2, 'I': 1, 'PE': 20, 'RB': 12, 'SG': 4}",lat,GRE,Dúvida,1
75,71680,Raúl Cáceres,0.0,"{'CA': 1, 'FC': 11, 'FD': 1, 'FS': 1, 'I': 1, 'PE': 6, 'RB': 2, 'SG': 1}",lat,VAS,Nulo,1
76,71631,Weverton,0.0,"{'DD': 20, 'FS': 3, 'GS': 16, 'PE': 5, 'SG': 5}",gol,PAL,Provável,1
77,68872,Marcelo Lomba,5.5,"{'CA': 1, 'DD': 29, 'FS': 7, 'GS': 21, 'PE': 2, 'SG': 8}",gol,INT,Provável,0
78,68817,Paulo Miranda,-1.0,"{'CA': 2, 'FC': 10, 'FD': 1, 'FS': 4, 'GC': 1, 'PE': 12, 'RB': 11, 'SG': 3}",zag,GRE,Nulo,1
79,71667,Geovane,0.0,"{'CA': 4, 'FC': 37, 'FD': 1, 'FF': 8, 'FS': 9, 'PE': 34, 'RB': 21}",mei,GOI,Nulo,1
80,71224,Jorge Jesus,6.17,{},tec,FLA,Provável,0
81,71719,Elton,0.0,"{'CA': 1, 'FC': 19, 'FD': 1, 'FF': 4, 'PE': 15, 'RB': 18}",mei,BAH,Contundido,0
82,68886,Digão,5.0,"{'CA': 1, 'CV': 2, 'FC': 15, 'FF': 1, 'FS': 7, 'I': 1, 'PE': 16, 'RB': 12, 'SG': 4}",zag,FLU,Dúvida,0
83,71684,Gustavo Gómez,0.0,"{'CA': 4, 'CV': 1, 'FC': 11, 'FD': 3, 'FF': 1, 'FS': 9, 'G': 2, 'PE': 12, 'RB': 13, 'SG': 3}",zag,PAL,Provável,1
84,68834,Rithely,0.0,"{'A': 1, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 6, 'PE': 13, 'RB': 17}",mei,INT,Nulo,0
85,68873,Paulo Victor,6.7,"{'CA': 1, 'DD': 28, 'FS': 1, 'GS': 14, 'PE': 11, 'SG': 7}",gol,GRE,Provável,1
86,68887,Gum,0.0,"{'CA': 1, 'CV': 1, 'FC': 10, 'FD': 6, 'FF': 7, 'FS': 14, 'G': 1, 'GC': 1, 'I': 2, 'PE': 42, 'RB': 13, 'SG': 4}",zag,CHA,Provável,0
87,71787,Juninho Quixadá,0.6,"{'FC': 2, 'FF': 3, 'FS': 3, 'FT': 1, 'PE': 4}",mei,CEA,Nulo,0
88,71844,Thiago Galhardo,9.5,"{'A': 1, 'CA': 2, 'FC': 25, 'FD': 17, 'FF': 24, 'FS': 36, 'FT': 2, 'G': 9, 'I': 4, 'PE': 57, 'PP': 1, 'RB': 22}",mei,CEA,Provável,0
89,71882,Diogo Silva,11.0,"{'CA': 2, 'DD': 37, 'FS': 9, 'GS': 24, 'PE': 11, 'SG': 6}",gol,CEA,Provável,0
90,68896,Ramon,0.0,{},lat,VAS,Nulo,1
91,71724,Agenor,0.0,"{'CV': 1, 'DD': 9, 'FS': 3, 'GS': 7, 'PE': 1, 'SG': 1}",gol,FLU,Nulo,0
92,71829,Júnior Urso,0.0,"{'CA': 3, 'FC': 21, 'FD': 7, 'FF': 6, 'FS': 15, 'I': 1, 'PE': 23, 'RB': 22}",mei,COR,Contundido,0
93,71920,Michel,2.2,"{'CA': 3, 'FC': 28, 'FD': 5, 'FF': 5, 'FS': 2, 'GC': 2, 'PE': 25, 'RB': 39}",mei,GRE,Provável,1
94,68920,Dudu,1.0,"{'A': 2, 'CA': 3, 'FC': 15, 'FD': 17, 'FF': 18, 'FS': 71, 'G': 6, 'I': 5, 'PE': 58, 'RB': 9}",ata,PAL,Provável,1
95,71937,Juninho,-2.0,"{'A': 3, 'CA': 4, 'FC': 38, 'FD': 9, 'FF': 17, 'FS': 17, 'G': 2, 'GC': 1, 'PE': 50, 'RB': 33}",mei,FOR,Provável,1
96,72018,Tiago Volpi,4.4,"{'DD': 36, 'FS': 8, 'GS': 16, 'PE': 19, 'SG': 10}",gol,SAO,Provável,0
97,72071,Amaral,0.0,{},mei,CSA,Contundido,1
98,72097,Giovanni,2.7,"{'CA': 1, 'FC': 4, 'FF': 1, 'FS': 1, 'PE': 13, 'RB': 7, 'SG': 4}",lat,BAH,Provável,0
99,68895,Wellington Silva,1.5,"{'A': 1, 'CA': 1, 'FC': 3, 'FD': 4, 'FF': 8, 'FS': 23, 'G': 1, 'I': 1, 'PE': 21, 'RB': 9}",ata,INT,Nulo,0
100,68911,Diego Souza,0.0,"{'A': 1, 'CA': 3, 'FC': 26, 'FD': 10, 'FF': 9, 'FS': 35, 'FT': 1, 'G': 5, 'I': 8, 'PE': 41, 'RB': 5}",ata,BOT,Provável,0
101,68901,Rodrigo Pimpão,0.0,"{'A': 3, 'CA': 6, 'FC': 26, 'FD': 6, 'FF': 9, 'FS': 6, 'I': 2, 'PE': 39, 'RB': 11}",ata,BOT,Nulo,0
102,68928,Rafael,0.0,"{'DD': 5, 'FS': 1, 'GS': 6, 'PE': 1, 'SG': 1}",gol,CRU,Nulo,1
103,68923,Gil,-0.8,"{'A': 1, 'CA': 2, 'FC': 5, 'FD': 1, 'FF': 6, 'FS': 2, 'FT': 1, 'G': 1, 'I': 4, 'PE': 6, 'RB': 21, 'SG': 6}",zag,COR,Provável,0
104,68930,Kieza,0.0,"{'FC': 9, 'FD': 4, 'FF': 5, 'FS': 13, 'I': 1, 'PE': 2}",ata,FOR,Provável,1
105,72168,João Paulo,3.7,"{'A': 1, 'CA': 4, 'FC': 19, 'FD': 7, 'FF': 8, 'FS': 34, 'G': 3, 'PE': 72, 'RB': 34}",mei,BOT,Dúvida,0
106,72359,Luiz Otávio,11.1,"{'A': 1, 'CA': 5, 'FC': 21, 'FD': 1, 'FF': 2, 'FS': 9, 'PE': 17, 'RB': 18, 'SG': 4}",zag,CEA,Provável,0
107,72290,Jailson,0.0,"{'DD': 4, 'GS': 3}",gol,PAL,Nulo,1
108,68925,Leonardo Silva,0.0,"{'CA': 5, 'FC': 9, 'FD': 2, 'FS': 9, 'FT': 1, 'PE': 10, 'RB': 9}",zag,ATL,Nulo,0
109,72079,Bruno Cortez,3.6,"{'A': 2, 'FC': 10, 'FS': 12, 'G': 1, 'I': 4, 'PE': 23, 'RB': 11, 'SG': 3}",lat,GRE,Provável,1
110,72142,Danilo Avelar,0.2,"{'CA': 4, 'FC': 20, 'FD': 5, 'FF': 2, 'FS': 24, 'G': 1, 'I': 1, 'PE': 28, 'RB': 23, 'SG': 9}",lat,COR,Provável,0
111,68942,Luciano Castán,1.2,"{'CA': 6, 'FC': 16, 'FF': 1, 'FS': 6, 'PE': 37, 'RB': 21, 'SG': 9}",zag,CSA,Provável,1
112,68938,Giovanni Augusto,0.0,"{'A': 1, 'CA': 1, 'CV': 1, 'FC': 16, 'FD': 6, 'FF': 8, 'FS': 15, 'PE': 37, 'RB': 14}",mei,GOI,Nulo,1
113,72362,Rodrigo Lindoso,2.0,"{'A': 2, 'CA': 1, 'FC': 19, 'FD': 6, 'FF': 8, 'FS': 14, 'FT': 2, 'G': 3, 'I': 1, 'PE': 29, 'RB': 42}",mei,INT,Provável,0
114,72294,Éverson,6.8,"{'CA': 1, 'DD': 21, 'DP': 1, 'FC': 1, 'FS': 7, 'GS': 17, 'PE': 29, 'SG': 9}",gol,SAN,Provável,1
115,68950,Ronaldo Alves,3.3,"{'CA': 1, 'FC': 8, 'FF': 4, 'FS': 5, 'PE': 4, 'RB': 4, 'SG': 1}",zag,CSA,Provável,1
116,69012,Santos,0.0,"{'CA': 1, 'DD': 22, 'DP': 1, 'FC': 1, 'FS': 4, 'GS': 16, 'PE': 16, 'SG': 6}",gol,ATL,Dúvida,0
117,72372,Felipe Alves,0.0,"{'CA': 3, 'DD': 34, 'DP': 1, 'FC': 1, 'FS': 1, 'GS': 24, 'PE': 22, 'SG': 3}",gol,FOR,Contundido,1
118,68987,João Vitor,0.0,"{'CA': 4, 'FC': 19, 'FS': 5, 'I': 1, 'PE': 16, 'RB': 27}",mei,CSA,Nulo,1
119,72497,Gustavo Campanharo,0.0,"{'A': 1, 'FC': 26, 'FD': 4, 'FF': 10, 'FS': 31, 'G': 1, 'PE': 33, 'RB': 40}",mei,CHA,Nulo,0
120,72391,Fernando Diniz,7.02,{},tec,SAO,Provável,0
121,72620,Juanfran,0.0,"{'FC': 12, 'FS': 3, 'PE': 16, 'RB': 13, 'SG': 4}",lat,SAO,Nulo,0
122,68954,Marquinhos Gabriel,0.3,"{'CA': 2, 'FC': 9, 'FD': 5, 'FF': 5, 'FS': 14, 'I': 1, 'PE': 19, 'RB': 13}",mei,CRU,Nulo,1
123,69010,João Carlos,0.0,"{'CV': 1, 'DD': 1, 'FC': 1, 'FS': 1, 'GS': 2, 'PE': 1, 'SG': 1}",gol,CSA,Dúvida,1
124,72605,Vitor Hugo,5.8,"{'FC': 8, 'FD': 4, 'FF': 4, 'FS': 5, 'I': 3, 'PE': 7, 'RB': 5, 'SG': 3}",zag,PAL,Provável,1
125,72772,Luiz Adriano,0.0,"{'A': 1, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 11, 'G': 2, 'I': 2, 'PE': 8, 'RB': 1}",ata,PAL,Contundido,1
126,72494,Celsinho,-1.0,"{'CA': 1, 'FC': 4, 'FS': 1, 'PE': 16, 'RB': 5, 'SG': 1}",lat,CSA,Nulo,1
127,68952,Marinho,2.1,"{'A': 1, 'CA': 6, 'CV': 1, 'FC': 28, 'FD': 11, 'FF': 12, 'FS': 44, 'FT': 1, 'G': 3, 'I': 4, 'PE': 29, 'RB': 19}",ata,SAN,Suspenso,1
128,73281,Renê Júnior,0.0,"{'FC': 1, 'FS': 3, 'PE': 1, 'RB': 1}",mei,COR,Nulo,0
129,69008,Neto,0.0,{},zag,CHA,Contundido,0
130,69040,Vladimir,6.7,"{'CA': 2, 'DD': 43, 'FS': 2, 'GS': 30, 'PE': 5, 'SG': 7}",gol,AVA,Provável,1
131,69014,Manoel,-0.8,"{'CA': 1, 'FC': 19, 'FD': 2, 'FF': 5, 'FS': 9, 'G': 1, 'GC': 1, 'PE': 24, 'RB': 25, 'SG': 10}",zag,COR,Provável,0
132,69022,Marcelo Cirino,-0.3,"{'A': 2, 'FC': 17, 'FD': 7, 'FF': 14, 'FS': 19, 'FT': 1, 'G': 6, 'I': 6, 'PE': 29, 'RB': 11}",ata,ATL,Provável,0
133,73317,Argel Fucks,0.41,{},tec,CSA,Provável,1
134,73446,Éderson,0.0,{},ata,FOR,Nulo,1
135,73421,Rafael Vaz,10.6,"{'FC': 6, 'FD': 6, 'FF': 9, 'FS': 9, 'G': 4, 'GC': 1, 'PE': 64, 'RB': 23, 'SG': 8}",zag,GOI,Provável,1
136,73384,Samuel Xavier,5.5,"{'A': 2, 'CA': 8, 'FC': 27, 'FD': 4, 'FF': 10, 'FS': 43, 'FT': 1, 'I': 3, 'PE': 56, 'RB': 30, 'SG': 6}",lat,CEA,Provável,0
137,69041,Muriel,14.5,"{'CA': 1, 'DD': 24, 'FC': 1, 'FS': 5, 'GS': 12, 'PE': 5, 'SG': 5}",gol,FLU,Provável,0
138,73465,Luccas Claro,0.0,{},zag,FLU,Nulo,0
139,69047,Paulo Roberto,0.0,"{'FC': 5, 'FF': 1, 'FS': 7, 'PE': 7, 'RB': 2}",mei,FOR,Nulo,1
140,69051,Danilo Fernandes,0.0,"{'DD': 8, 'GS': 2, 'PE': 1, 'SG': 1}",gol,INT,Nulo,0
141,73501,Julinho,0.0,"{'CA': 2, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 3, 'PE': 9, 'RB': 6}",mei,AVA,Nulo,1
142,73476,Marcão,7.59,{},tec,FLU,Provável,0
143,69138,Pablo,0.0,"{'CA': 2, 'FC': 12, 'FD': 1, 'FF': 8, 'FS': 5, 'FT': 1, 'G': 3, 'I': 5, 'PE': 6, 'RB': 2}",ata,SAO,Contundido,0
144,69288,Gamarra,0.0,"{'FC': 2, 'FF': 1, 'PE': 3, 'RB': 1}",ata,CSA,Nulo,1
145,69141,Ricardo Bueno,0.0,"{'A': 2, 'CA': 3, 'FC': 22, 'FD': 6, 'FF': 8, 'FS': 17, 'G': 5, 'I': 11, 'PE': 19, 'PP': 1, 'RB': 12}",ata,CSA,Nulo,1
146,73513,Maranhão,0.0,"{'FC': 12, 'FD': 1, 'FF': 3, 'FS': 18, 'G': 1, 'I': 4, 'PE': 14, 'RB': 6}",ata,CSA,Nulo,1
147,73619,Wellington Nem,1.3,"{'CA': 2, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 23, 'PE': 6, 'RB': 2}",ata,FLU,Provável,0
148,73540,Rogério,-0.6,"{'FC': 7, 'FD': 6, 'FF': 4, 'FS': 14, 'G': 1, 'I': 3, 'PE': 9, 'RB': 3}",ata,BAH,Nulo,0
149,69161,Boselli,1.5,"{'A': 2, 'CA': 2, 'FC': 5, 'FD': 5, 'FF': 6, 'FS': 12, 'G': 3, 'I': 2, 'PE': 14, 'RB': 1}",ata,COR,Provável,0
150,73533,Glédson,0.0,"{'DD': 2, 'GS': 2}",gol,AVA,Nulo,1
151,69177,Léo,0.0,"{'A': 2, 'CA': 4, 'CV': 1, 'FC': 21, 'FF': 6, 'FS': 18, 'PE': 19, 'RB': 16, 'SG': 4}",lat,AVA,Nulo,1
152,70009,Romulo,0.0,"{'CA': 3, 'FC': 18, 'FD': 2, 'FF': 3, 'FS': 9, 'G': 1, 'PE': 16, 'RB': 11}",mei,GRE,Nulo,1
153,69705,Nikão,0.0,"{'A': 2, 'CA': 2, 'FC': 10, 'FD': 10, 'FF': 12, 'FS': 10, 'FT': 1, 'G': 4, 'I': 3, 'PE': 20, 'RB': 7}",mei,ATL,Contundido,0
154,73608,Nenê Bonilha,0.0,"{'FC': 1, 'FF': 1}",mei,FOR,Contundido,1
155,73620,Bruno Alves,8.0,"{'A': 1, 'CA': 3, 'FC': 30, 'FD': 1, 'FF': 6, 'FS': 13, 'PE': 24, 'RB': 27, 'SG': 9}",zag,SAO,Provável,0
156,70046,Victor Ferraz,4.7,"{'A': 1, 'CA': 3, 'FC': 10, 'FD': 5, 'FF': 5, 'FS': 12, 'I': 1, 'PE': 52, 'RB': 27, 'SG': 11}",lat,SAN,Provável,1
157,73721,Marcos Vinícius,1.5,"{'FC': 2, 'FS': 3, 'PE': 2, 'RB': 2}",mei,BOT,Nulo,0
158,70116,Fellipe Bastos,4.0,"{'CA': 3, 'FC': 8, 'FD': 2, 'FF': 10, 'FS': 3, 'G': 1, 'PE': 7, 'RB': 13}",mei,VAS,Suspenso,1
159,70222,Sidão,0.0,"{'DD': 8, 'GS': 8, 'PE': 6}",gol,VAS,Nulo,1
160,70132,Alan Santos,1.2,"{'FC': 5, 'FF': 1, 'FS': 3, 'PE': 3, 'RB': 2}",mei,BOT,Nulo,0
